Fighter,Opponent,W/L,Method,Competition,Weight,Stage,Year,Decided by Points,Point Diff
Uanderson Ferreira,Isaque Bahiense,W,4x3,World Pro,85,3RD,2022,1.0,1.0
Jacob Couch,Jeferson Guaresi,W,Triangle,ADCC Vegas,ABS,4F,2022,0.0,
Jasmine Rocha,Mayssa Bastos,L,RNC,ADCC BR2 Trials,60,SF,2022,0.0,
Jasmine Rocha,Brianna Ste-Marie,L,3x0,ADCC WC Trials,60,F,2022,1.0,3.0
Jasmine Rocha,Camila Guerra,W,RNC,ADCC BR2 Trials,60,R1,2022,0.0,
Catriel Oliveira,Renato Cardoso,L,Toe hold,Abu Dhabi Pro,94,F,2022,0.0,
Catriel Oliveira,Marcos Carrozzino,L,Toe hold,Grand Slam RJ,94,R1,2022,0.0,
Jasmine Rocha,Franciele Nascimento,W,Referee Decision,ADCC BR2 Trials,60,4F,2022,0.0,
Vagner Rocha,Felipe Pena,L,EBI/OT,Honor Challenge,ABS,F,2022,0.0,
Jasmine Rocha,Jesse Wright,W,Muffler,ADCC WC Trials,60,R1,2022,0.0,
Jasmine Rocha,Nabila Martinez,W,5x0,ADCC WC Trials,60,R2,2022,1.0,5.0
Jasmine Rocha,Nikki Sullivan,W,Armbar,ADCC WC Trials,60,8F,2022,0.0,
Jasmine Rocha,Alex Enriquez,W,Referee Decision,ADCC WC Trials,60,4F,2022,0.0,
Jasmine Rocha,Amanda Bruse,W,Points,ADCC WC Trials,60,SF,2022,1.0,
Jason Rau,David Garmo,L,Darce choke,ADCC WC Trials,88,4F,2022,0.0,
Jason Rau,Mathew Cox,W,Shoulder lock,ADCC WC Trials,88,R2,2022,0.0,
Catriel Oliveira,Ithalo Araujo,W,Toe hold,Grand Slam AD,94,RR,2022,0.0,
Catriel Oliveira,Eduardo Machado,W,Toe hold,Fujairah Pro,94,SF,2022,0.0,
Jeferson Guaresi,Jacob Couch,L,Triangle,ADCC Vegas,ABS,4F,2022,0.0,
Jeferson Guaresi,Kaya Rudolph,W,Armbar,ADCC Vegas,83,R1,2022,0.0,
Jeferson Guaresi,Kevin Crane,W,Katagatame,ADCC Vegas,83,R2,2022,0.0,
Jeferson Guaresi,David Garmo,W,2x0,ADCC Vegas,83,8F,2022,1.0,2.0
Jeferson Guaresi,Joshua Squires,W,Short choke,ADCC Vegas,83,4F,2022,0.0,
Jeferson Guaresi,Sean Yadimarco,W,Referee Decision,ADCC Vegas,83,SF,2022,0.0,
Jeferson Guaresi,Cameron Florczak,W,2x0,ADCC Vegas,ABS,8F,2022,1.0,2.0
Jeremy Skinner,Gabriel Sousa,L,Mounted triangle,ADCC,66,4F,2022,0.0,
Jeremy Skinner,Josh Stolton,W,Guillotine,ADCC AUS Trials,66,R1,2022,0.0,
Cleber Sousa,Pedro Serrano,W,Toe hold,NoGi Worlds,61,R1,2022,0.0,
Chloé McNally,Ana Brandao,W,Kneebar,Brasileiro,69,4F,2022,0.0,
Chloé McNally,Raquel Canuto,W,Kneebar,World Champ.,69,4F,2022,0.0,
Claire North,Delia Kowanolski,W,Kneebar,M. Finishers 5,65,SF,2022,0.0,
João Costa,Craig Jones,L,Violin armlock,ADCC,99,R1,2022,0.0,
João Costa,Patrick Quadros,W,2x0,ADCC BR1 Trials,99,R1,2022,1.0,2.0
João Costa,Jorge Escudero,W,Referee Decision,ADCC BR1 Trials,99,R2,2022,0.0,
João Costa,Luccas Lira,W,Referee Decision,ADCC BR1 Trials,99,4F,2022,0.0,
João Costa,Salomao Ribeiro,W,2x0,ADCC BR1 Trials,99,SF,2022,1.0,2.0
João Costa,Henrique Cardoso,W,Referee Decision,ADCC BR1 Trials,99,F,2022,0.0,
Claire North,Talita Nogueira,W,Inside heel hook,JJ Con NG,ABS,SF,2022,0.0,
Jeremy Skinner,AJ Agazarm,W,Referee Decision,ADCC,66,R1,2022,0.0,
Claire North,Mayara Custodio,W,Inside heel hook,JJ Con NG,ABS,F,2022,0.0,
Claire North,Margot Ciccarelli,W,Inside heel hook,NoGi Worlds,61,4F,2022,0.0,
Damion Oranday,Adam Benayoun,L,Inside heel hook,N. Orleans NGO,73,F,2022,0.0,
John Combs,Drew Palomo,W,RNC,ADCC WC Trials,77,R1,2022,0.0,
Damion Oranday,Manuel Aguilar,W,Inside heel hook,Austin WNGO,73,SF,2022,0.0,
Vagner Rocha,Francisco Cuneo,W,RNC,Charleston NGO,ABS,SF,2022,0.0,
Vagner Rocha,Estevan Martinez,W,RNC,Charleston NGO,ABS,F,2022,0.0,
Vagner Rocha,Thiago Cesar,W,Submission,SD NGO,91,SF,2022,0.0,
Vagner Rocha,Jorge Farfan,W,Triangle,SD NGO,91,F,2022,0.0,
Damion Oranday,Andrew Alexander,W,Toe hold,Austin WNGO,73,F,2022,0.0,
Vagner Rocha,Elliot Kelly,W,Submission,SD NGO,ABS,SF,2022,0.0,
Vagner Rocha,Johnny Tama,W,Aoki lock,SD NGO,ABS,F,2022,0.0,
Vagner Rocha,Hugo Borim,W,Cross face,Honor Challenge,ABS,SF,2022,0.0,
Vagner Rocha,Angelo Claiborne,W,Cross face,Orlando SMNGO,91,SF,2022,0.0,
Vagner Rocha,Juan Romero,W,Reverse triangle,Orlando SMNGO,91,F,2022,0.0,
Vagner Rocha,Francisco Cuneo,W,Points,Orlando SMNGO,ABS,4F,2022,1.0,
Vagner Rocha,Johanan Vielma,W,,Orlando SMNGO,ABS,SF,2022,0.0,
Vagner Rocha,Jeferson Guaresi,W,Adv,Orlando SMNGO,ABS,F,2022,0.0,
John Combs,David Lohrey,W,Guillotine,ADCC WC Trials,77,R2,2022,0.0,
John Combs,AJ Agazarm,L,Referee Decision,ADCC WC Trials,77,R4,2022,0.0,
Damion Oranday,Dany Vega,W,Outside heel hook,N. Orleans NGO,73,RR,2022,0.0,
Vagner Rocha,Shawn Hoehne,W,Shoulder lock,NoGi Worlds,91,R1,2022,0.0,
Damion Oranday,Cameron Adair,W,Lateral kneebar,Dallas NGO,73,F,2022,0.0,
Vagner Rocha,C. Negromonte,W,0x0,NoGi Worlds,91,SF,2022,1.0,0.0
Damion Oranday,Yue Goh,W,Toe hold,Denver Open,76,R1,2022,0.0,
Joe Dierkhising,Brandon Williamson,W,2x0,ADCC WC Trials,99,8F,2022,1.0,2.0
Josh Hinger,Lucas Barbosa,L,7x0,ADCC,88,4F,2022,1.0,7.0
Josh Hinger,Tye Ruotolo,W,3x2,ADCC,88,R1,2022,1.0,1.0
Damion Oranday,Murilo Linhares,W,Outside heel hook,Denver NGO,73,F,2022,0.0,
Gabriel Arges,Manuel Ribamar,L,9x0,No Gi Pan Am.,85,8F,2022,1.0,9.0
Gabriel Arges,Matheus Martinez,W,8x4,No Gi Pan Am.,85,R1,2022,1.0,4.0
Gabriel Gaudio,Richar Nogueira,L,RNC,No Gi Pan Am.,67,4F,2022,0.0,
Daniel Diniz,Johnatha Alves,L,Toe hold,Pan American,76,4F,2022,0.0,
Josh Cisneros,Diogo Reis,L,2x0,ADCC,66,SF,2022,1.0,2.0
Josh Cisneros,Mateen Stevens,W,Reverse triangle,ADCC WC Trials,66,R1,2022,0.0,
Daniel Diniz,Victor Junqueira,W,Toe hold,Dallas Open,76,R1,2022,0.0,
Josh Cisneros,Juan Londono,W,Reverse triangle,ADCC WC Trials,66,R2,2022,0.0,
Daniel Maira,Dennis Pressey,W,Estima lock,NoGi Worlds,67,R1,2022,0.0,
Josh Cisneros,Adam Benayoun,W,Referee Decision,ADCC WC Trials,66,8F,2022,0.0,
Josh Cisneros,Gavin Corbe,W,Armbar,ADCC WC Trials,66,4F,2022,0.0,
Daniel Sathler,Joao Henrique,W,Kneebar,Houston FO,76,4F,2022,0.0,
Josh Cisneros,Ethan Crelinsten,W,Armbar,ADCC,66,R1,2022,0.0,
Davi Cabral,Austin Oranday,W,Kneebar,Oklahoma Open,ABS,4F,2022,0.0,
Josh Cisneros,Sam McNally,W,Referee Decision,ADCC,66,4F,2022,0.0,
Julia Alves,Mayssa Bastos,L,Violin armlock,ADCC BR2 Trials,60,F,2022,0.0,
Davi Cabral,Jae McIntosh,W,Kneebar,Austin WO,100,F,2022,0.0,
Davi Cabral,Cameron Chafee,W,Kneebar,Sal Lake CNGO,ABS,SF,2022,0.0,
Francisco Lo,Oliver Taza,W,Armlock,No Gi Pan Am.,85,8F,2022,0.0,
Gianni Grippo,Adam Benayoun,L,8x8,No Gi Pan Am.,67,SF,2022,1.0,0.0
Gianni Grippo,Giovanni Marcelo,W,Katagatame,No Gi Pan Am.,67,R1,2022,0.0,
Julia Alves,Gabriela Fechter,W,4x0,ADCC BR2 Trials,60,SF,2022,1.0,4.0
JT Torres,PJ Barch,L,4x0,ADCC,77,4F,2022,1.0,4.0
JT Torres,Keita Iwamoto,W,Referee Decision,ADCC,77,R1,2022,0.0,
Davi Cabral,Victor Lima,W,Kneebar,Grand Slam MIA,94,R1,2022,0.0,
Keith Krikorian,Thien Luu,W,RNC,ADCC WC Trials,66,R1,2022,0.0,
Keith Krikorian,Anthony Arnal,W,3x0,ADCC WC Trials,66,R2,2022,1.0,3.0
Keith Krikorian,Elias Anderson,W,2x0,ADCC WC Trials,66,R3,2022,1.0,2.0
Gianni Grippo,Gustavo Estebam,W,15x7,No Gi Pan Am.,67,4F,2022,1.0,8.0
Guthierry Barbosa,Rodrigo Tatu,L,Katagatame,No Gi Pan Am.,85,8F,2022,0.0,
Vannessa Griffin,Chloe McNally,L,10x6,Pan American,69,SF,2022,1.0,4.0
Vannessa Griffin,Larissa Dias,L,RNC,Atlanta SPO,ABS,F,2022,0.0,
Vannessa Griffin,Kira Sung,L,4x2,World Champ.,69,R1,2022,1.0,2.0
Vannessa Griffin,Maria Malyjasiak,L,Choke from back,Washington NGO,ABS,F,2022,0.0,
Vannessa Griffin,Maria Malyjasiak,L,Points,N. Haven Open,ABS,F,2022,1.0,
Helton Jose Junior,Henrique Cardoso,L,0x0,No Gi Pan Am.,ABS,F,2022,1.0,0.0
Helton Jose Junior,Jorge Escudero,W,0x0,No Gi Pan Am.,ABS,8F,2022,1.0,0.0
Vannessa Griffin,Ana Nascimento,W,Armbar,Pan American,69,4F,2022,0.0,
Vannessa Griffin,Betina Pereira,W,Choke,Atlanta SPO,ABS,SF,2022,0.0,
Vannessa Griffin,Kristi Lough,W,6x0,Washington NGO,74,F,2022,1.0,6.0
Vannessa Griffin,Kristi Lough,W,0x0,Washington NGO,ABS,SF,2022,1.0,0.0
Vannessa Griffin,Bridget Mceliese,W,Triangle,N. Haven Open,74,F,2022,0.0,
Vannessa Griffin,Kristi Lough,W,Choke from back,N. Haven Open,ABS,SF,2022,0.0,
Helton Jose Junior,Thomas Bracher,W,4x2,No Gi Pan Am.,ABS,4F,2022,1.0,2.0
Davi Cabral,Eduardo Inojosa,W,Kneebar,Grand Slam MIA,94,4F,2022,0.0,
Davi Cabral,Lucas Lisboa,W,Kneebar,Grand Slam MIA,94,SF,2022,0.0,
Keith Krikorian,Damien Anderson,W,5x2,ADCC WC Trials,66,SF,2022,1.0,3.0
Davi Cabral,Brandon Bergeron,W,Kneebar,Twin Cities NGO,ABS,F,2022,0.0,
Davi Cabral,Jackson Douglas,W,Kneebar,Atlanta FO,100,F,2022,0.0,
Kade Ruotolo,Lachlan Giles,W,Armbar,ADCC,77,R1,2022,0.0,
David Garmo,Jacob Couch,L,Inside heel hook,WNO 11,93,SPF,2022,0.0,
David Garmo,Oliver Taza,L,Straight ankle lock,EBI 19,77,4F,2022,0.0,
David Garmo,Chris Wojcik,L,Inside heel hook,Midwest F8,84,SPF,2022,0.0,
David Garmo,Vinicius Jesus,W,Inside heel hook,EBI 19,77,R1,2022,0.0,
David Garmo,Gabriel Lima,W,Inside heel hook,American NGN,85,SF,2022,0.0,
David Garmo,Vegard Vanderberg,W,Inside heel hook,European NG,85,4F,2022,0.0,
Diego Oliveira,Vinny Saenz,W,Outside heel hook,JJ Con NG,67,4F,2022,0.0,
Diego Oliveira,Giovanni Marcelo,W,Lateral kneebar,JJ Con NG,67,SF,2022,0.0,
Kade Ruotolo,PJ Barch,W,Armbar,ADCC,77,SF,2022,0.0,
Diego Oliveira,Emilio Hernandez,W,Lateral kneebar,JJ Con NG,67,F,2022,0.0,
Diogo Reis,Paulo Oliveira,W,Toe hold,Curitiba Open,64,4F,2022,0.0,
Diogo Reis,Lucas Pinheiro,W,Toe hold,World Champ.,64,4F,2022,0.0,
Deandre Corbe,Andrew Kochel,L,Straight ankle lock,Survivor 2,ABS,RR,2022,0.0,
Victor Hugo,Gustavo Batista,L,Referee Decision,World Champ.,ABS,4F,2022,0.0,
Kaynan Duarte,Owen Livesey,W,8x0,ADCC,99,R1,2022,1.0,8.0
Kaynan Duarte,Elder Cruz,W,5x2,ADCC,99,4F,2022,1.0,3.0
Victor Hugo,Roberto Abreu,L,0x0,NoGi Worlds,ABS,SF,2022,1.0,0.0
Victor Hugo,Roberto Abreu,L,2x0,NoGi Worlds,97,F,2022,1.0,2.0
Kaynan Duarte,Rafael Lovato,W,Referee Decision,ADCC,99,SF,2022,0.0,
Deandre Corbe,John Battle,W,Kneebar,Survivor 2,ABS,RR,2022,0.0,
Deandre Corbe,Rodrigo Freitas,W,Inside heel hook,American NGN,73,SF,2022,0.0,
Eduardo Avelar,Tainan Dalpra,L,Toe hold,JJ Con,82,F,2022,0.0,
Eduardo Roque,Johnny Tama,L,Estima lock,Nashville Open,76,SF,2022,0.0,
Helton Jose Junior,Hunter Colvin,W,8x0,No Gi Pan Am.,ABS,SF,2022,1.0,8.0
Junny Ocasio,Justin Carneiro,W,Straight ankle lock,Atlanta SPO,64,SF,2022,0.0,
Henrique Cardoso,Clay Mayfield,W,Armbar,No Gi Pan Am.,ABS,4F,2022,0.0,
Junny Ocasio,Jhonatas Ramos,W,Inside heel hook,N. Haven NGO,61,SF,2022,0.0,
Junny Ocasio,Hiago Gama,W,Straight ankle lock,N. Haven NGO,61,F,2022,0.0,
Junny Ocasio,Huthayfah Penney,W,Outside heel hook,NHaven FNGO,61,SF,2022,0.0,
Victor Hugo,Igor Schneider,W,Referee Decision,F2W 193,93,SPF,2022,0.0,
Victor Hugo,Guilherme Bacha,W,Bow and arrow,World Champ.,100,4F,2022,0.0,
Junny Ocasio,Rene Lopez,W,Inside heel hook,NoGi Worlds,61,R1,2022,0.0,
Victor Hugo,Gutemberg Pereira,W,9x2,World Champ.,100,F,2022,1.0,7.0
Victor Hugo,Roberto Jimenez,W,5x2,World Champ.,ABS,R1,2022,1.0,3.0
Victor Hugo,Guilherme Augusto,W,2x0,World Champ.,ABS,8F,2022,1.0,2.0
Kaynan Duarte,Craig Jones,W,12x0,ADCC,99,F,2022,1.0,12.0
Kendall Reusing,Rafaela Guedes,L,Injury,ADCC,60,SF,2022,0.0,
Victor Hugo,Alan Zacharias,W,,Houston FNGO,97,SF,2022,0.0,
Victor Hugo,Renato Tagliari,W,,Houston FNGO,97,F,2022,0.0,
Victor Hugo,Cameron Floczak,W,,Houston FNGO,ABS,4F,2022,0.0,
Victor Hugo,Felipe Cesar,W,Points,Houston FNGO,ABS,SF,2022,1.0,
Victor Hugo,Francisco Cuneo,W,Pen,Houston FNGO,ABS,F,2022,0.0,
Victor Hugo,Francisco Cuneo,W,Short choke,NoGi Worlds,ABS,4F,2022,0.0,
Victor Hugo,Daniel Schuardt,W,12x0,NoGi Worlds,97,4F,2022,1.0,12.0
Victor Hugo,Roosevelt Sousa,W,Referee Decision,NoGi Worlds,97,SF,2022,0.0,
Victor Nithael,Lucas Protasio,L,RNC,Rio SMO,76,F,2022,0.0,
Victor Nithael,Jadson Araujo,L,0x0,Sul Brasileiro,76,SF,2022,1.0,0.0
Victor Nithael,Andy Murasaki,L,4x2,Pan American,76,R2,2022,1.0,2.0
Victor Nithael,Jonnatas Gracie,L,4x4,World Champ.,76,4F,2022,1.0,0.0
Eleftheria Christodoulou,Andressa Cintra,L,Inside heel hook,NoGi Worlds,76,SF,2022,0.0,
Victor Nithael,Marlus Salgado,L,Anaconda choke,Grand Slam RJ,69,RPC,2022,0.0,
Victor Nithael,Cleison Gabriel,L,5x4,AJP SA Team,69,SF,2022,1.0,1.0
Victor Nithael,Jackson Bernardo,L,2x1,WP Qualifier,77,SF,2022,1.0,1.0
Victor Nithael,M. Albuquerque,W,Triangle,Rio SMO,76,4F,2022,0.0,
Victor Nithael,Leandro Lima,W,5x4,Rio SMO,76,SF,2022,1.0,1.0
Victor Nithael,Andre Fellipe,W,Armbar,Sul Brasileiro,76,4F,2022,0.0,
Victor Nithael,Everson Lara,W,Omoplata,Curitiba Open,76,R1,2022,0.0,
Victor Nithael,Walker Barroso,W,Injury,Curitiba Open,76,4F,2022,0.0,
Victor Nithael,Gustavo Barbosa,W,Armbar,Curitiba Open,76,SF,2022,0.0,
Victor Nithael,Italo Moura,W,0x0,World Champ.,76,R1,2022,1.0,0.0
Victor Nithael,Espen Mathiesen,W,Referee Decision,World Champ.,76,8F,2022,0.0,
Victor Nithael,Lucas Carvalho,W,5x5,Grand Slam RJ,69,R1,2022,1.0,0.0
Victor Nithael,Artur Lanes,W,4x0,Grand Slam RJ,69,8F,2022,1.0,4.0
Victor Nithael,Leo Saggioro,W,3x3,Grand Slam RJ,69,4F,2022,1.0,0.0
Victor Nithael,Artur Oliveira,W,3x2,AJP SA Team,69,RR,2022,1.0,1.0
Victor Nithael,Rogerio Junior,W,6x0,AJP SA Team,69,RR,2022,1.0,6.0
Victor Nithael,Eduardo Bastezini,W,6x0,AJP SA Team,69,RR,2022,1.0,6.0
Victor Nithael,Cleber Sousa,D,---,AJP SA Team,69,3RD,2022,0.0,
Victor Nithael,Rodolfo Giarola,W,5x0,WP Qualifier,77,R1,2022,1.0,5.0
Victor Nithael,Luiz Paulo,W,6x5,WP Qualifier,77,4F,2022,1.0,1.0
Henrique Cardoso,Francisco Cuneo,W,4x0,No Gi Pan Am.,ABS,SF,2022,1.0,4.0
Kendall Reusing,Giovanna Jara,W,Guillotine,ADCC,60,4F,2022,0.0,
Vinícius Ferreira,Reda Mebtouche,L,Choke from back,European Open,ABS,8F,2022,0.0,
Vinícius Ferreira,Fellipe Andrew,L,5x0,European Open,100,F,2022,1.0,5.0
Vinícius Ferreira,Erich Munis,L,Armbar,Pan American,100,SF,2022,0.0,
Vinícius Ferreira,Roosevelt Sousa,L,2x2,World Champ.,ABS,8F,2022,1.0,0.0
Vinícius Ferreira,Kaynan Duarte,L,Referee Decision,SUBVERSIV 7,ABS,F,2022,0.0,
Vinícius Ferreira,Wallace Costa,L,1x0,Grand Slam MIA,120,SF,2022,1.0,1.0
Vinícius Ferreira,R. Evangelista,L,Referee Decision,Grand Slam MIA,120,RPC,2022,0.0,
Kennedy Maciel,Diego Oliveira,L,Z Lock,ADCC,66,4F,2022,0.0,
Kennedy Maciel,Geo Martinez,W,RNC,ADCC,66,R1,2022,0.0,
Vinícius Ferreira,Anderson Munis,L,4x4,World Champ.,100,8F,2022,1.0,0.0
Eleftheria Christodoulou,Paivi Aittamaa,W,Kneebar,European NG,77,F,2022,0.0,
Henrique Cardoso,Helton Jose,W,0x0,No Gi Pan Am.,ABS,F,2022,1.0,0.0
Igor Feliz,Jeferson Guaresi,L,0x0,No Gi Pan Am.,79,8F,2022,1.0,0.0
Eleftheria Christodoulou,Marta Szarecka,W,Toe hold,European NG,ABS,F,2022,0.0,
Kieran Kichuk,Benjamin Schultz,W,RNC,ADCC WC Trials,77,R2,2022,0.0,
Elijah Dorsey,Emilio Hernandez,W,Toe hold,Atlanta FO,ABS,SF,2022,0.0,
Vinícius Ferreira,Haidar Abbas,W,0x0,European Open,ABS,R1,2022,1.0,0.0
Vinícius Ferreira,Davi Souza,W,2x2,World Champ.,ABS,R1,2022,1.0,0.0
Vinícius Ferreira,Gabriel Machado,W,Referee Decision,SUBVERSIV 7,ABS,4F,2022,0.0,
Vinícius Ferreira,Helton Jose,W,5x2,Grand Slam MIA,120,4F,2022,1.0,3.0
Vinícius Ferreira,Cassio Costa,W,RNC,JJ Con NG,97,SF,2022,0.0,
Kieran Kichuk,Anthony Robinson,W,3x0,ADCC WC Trials,77,R4,2022,1.0,3.0
Kieran Kichuk,Daniel Smith,W,RNC,ADCC WC Trials,77,8F,2022,0.0,
Kody Steele,Chris Wojcik,L,Referee Decision,ADCC WC Trials,77,R1,2022,0.0,
Elisabeth Clay,Raiane Santos,W,Estima lock,Brasileiro,74,SF,2022,0.0,
Kristóf Szucs,Andrzej Iwat,W,RNC,ADCC EU Trials,99,R1,2022,0.0,
Kristóf Szucs,Julian Stonjek,W,Katagatame,ADCC EU Trials,99,R2,2022,0.0,
Kyle Boehm,Craig Jones,L,Guillotine,ADCC,99,4F,2022,0.0,
Kyle Boehm,Brandon Reed,W,RNC,ADCC WC Trials,99,R2,2022,0.0,
Kyle Boehm,Michael Perez,W,2x0,ADCC WC Trials,99,8F,2022,1.0,2.0
Elisabeth Clay,Amanda Hening,W,Straight ankle lock,Grand Slam MIA,70,SF,2022,0.0,
Elisabeth Clay,Luciana Mota,W,Inside heel hook,NoGi Worlds,ABS,SF,2022,0.0,
Elisabeth Clay,Fernanda Figueiredo,W,Outside heel hook,NoGi Worlds,66,4F,2022,0.0,
Kyle Boehm,Devhonte Johnson,W,Referee Decision,ADCC,99,R1,2022,0.0,
Lachlan Giles,Kade Ruotolo,L,Armbar,ADCC,77,R1,2022,0.0,
Leonardo Lara,Matheus Siqueira,L,Referee Decision,ADCC BR2 Trials,77,8F,2022,0.0,
Leonardo Lara,Philip Franca,W,RNC,ADCC BR2 Trials,77,R2,2022,0.0,
Leonardo Lara,Keweny Lopes,W,7x0,ADCC BR2 Trials,77,R3,2022,1.0,7.0
Elisabeth Clay,Rachel Ranschau,W,Inside heel hook,NoGi Worlds,66,SF,2022,0.0,
Luan Carvalho,Valdir Araujo,L,Referee Decision,ADCC BR2 Trials,88,4F,2022,0.0,
Luan Carvalho,Edson Oliveira,W,Referee Decision,ADCC BR2 Trials,88,R2,2022,0.0,
Luan Carvalho,Erick Sousa,W,3x0,ADCC BR2 Trials,88,R3,2022,1.0,3.0
Luan Carvalho,C. Negromonte,W,Referee Decision,ADCC BR2 Trials,88,8F,2022,0.0,
Lucas Barbosa,Giancarlo Bodoni,L,RNC,ADCC,88,F,2022,0.0,
Lucas Barbosa,Santeri Lilius,W,3x0,ADCC,88,R1,2022,1.0,3.0
Emilio Hernandez,Diego Oliveira,L,Lateral kneebar,JJ Con NG,67,F,2022,0.0,
Lucas Barbosa,Josh Hinger,W,7x0,ADCC,88,4F,2022,1.0,7.0
Lucas Barbosa,Vagner Rocha,W,Referee Decision,ADCC,88,SF,2022,0.0,
Lucas Pinheiro,Gadiel Adorno,W,2x0,ADCC Vegas,65,R1,2022,1.0,2.0
Emilio Hernandez,Elijah Dorsey,L,Toe hold,Atlanta FO,ABS,SF,2022,0.0,
Emilio Hernandez,Nicolas Gallego,W,Inside heel hook,Indianapolis NGO,67,SF,2022,0.0,
Emilio Hernandez,Chris Kriebel,W,Toe hold,Indianapolis NGO,67,F,2022,0.0,
Emilio Hernandez,Marcos Rodrigues,W,Kneebar,Charleston Open,70,4F,2022,0.0,
Emilio Hernandez,Antonio Casarez,W,Kneebar,Charleston NGO,67,RR,2022,0.0,
Lucas Pinheiro,Abel Ronquillo,W,Katagatame,ADCC Vegas,65,4F,2022,0.0,
Lucas Pinheiro,Isaac Cordova,W,5x0,ADCC Vegas,65,SF,2022,1.0,5.0
Lucas Pinheiro,Gustavo Santos,W,2x0,ADCC Vegas,65,F,2022,1.0,2.0
Emilio Hernandez,Santiago Furlong,W,Toe hold,Nashville NGO,67,F,2022,0.0,
Vinicius Pereira,Ygor Rodrigues,L,Choke from back,Rio Fall Open,76,F,2022,0.0,
Vinicius Pereira,Vitor Oliveira,L,Referee Decision,Brasileiro,76,R1,2022,0.0,
Vinicius Pereira,Ismael Santos,L,0x0,Chicago SPO,70,4F,2022,1.0,0.0
Emilio Hernandez,Santiago Furlong,W,Inside heel hook,Atlanta SPNGO,67,F,2022,0.0,
Vinicius Pereira,Luis Ribas,L,Choke from back,Floripa WO,76,SF,2022,0.0,
Vinicius Pereira,Luiz Santos,L,2x0,Rio WO,76,F,2022,1.0,2.0
Vinicius Pereira,Jadson Santos,L,Referee Decision,Betim Open,76,F,2022,0.0,
Vinicius Pereira,Natan Chueng,L,Choke from back,South American,76,F,2022,0.0,
Emilio Hernandez,Michael Hay,W,Outside heel hook,Chicago SPNGO,67,RR,2022,0.0,
Emilio Hernandez,Vinicius Pereira,W,Inside heel hook,Chicago SPNGO,67,F,2022,0.0,
Emilio Hernandez,Max DeBeen,W,Footlock,Washington DCO,70,SF,2022,0.0,
Emilio Hernandez,Francis Kubach,W,Kneebar,Washington NGO,ABS,SF,2022,0.0,
Emilio Hernandez,Thiag Dalcol,W,Kneebar,Washington NGO,ABS,SF,2022,0.0,
Vinicius Pereira,Frank Goncalves,W,Submission,Liga Global,82,F,2022,0.0,
Emilio Hernandez,Keven Carrasco,W,Outside heel hook,Phoenix NGO,67,SF,2022,0.0,
Vinicius Pereira,Joao Neto,W,2x0,Rio Fall Open,76,4F,2022,1.0,2.0
Vinicius Pereira,Alexandre Molinaro,W,Choke from back,Rio Fall Open,76,SF,2022,0.0,
Vinicius Pereira,Michael Hay,W,Armbar,Chicago SPNGO,67,RR,2022,0.0,
Vinicius Pereira,Braynner Ioga,W,5x0,Rio WO,76,4F,2022,1.0,5.0
Vinicius Pereira,Leonardo Domingos,W,2x2,Rio WO,76,SF,2022,1.0,0.0
Vinicius Pereira,Evandro Oliveira,W,,Betim Open,76,4F,2022,0.0,
Vinicius Pereira,Mateus Garcia,W,,Betim Open,76,SF,2022,0.0,
Vinicius Pereira,Luis Athayde,W,RNC,South American,76,R1,2022,0.0,
Vinicius Pereira,Marlus Salgado,W,2x2,South American,76,4F,2022,1.0,0.0
Vinicius Pereira,Wilhiam Matheus,W,2x2,South American,76,SF,2022,1.0,0.0
Emilio Hernandez,Aidan Collins,W,Toe hold,Phoenix NGO,67,F,2022,0.0,
Emilio Hernandez,Pablo Almeida,W,Toe hold,Chicago SMO,ABS,4F,2022,0.0,
Lucas Protasio,Mica Galvao,L,Yoko sankaku,ADCC BR1 Trials,77,SF,2022,0.0,
Lucas Protasio,Richard Filho,W,2x0,ADCC BR1 Trials,77,R1,2022,1.0,2.0
Lucas Protasio,Alessandro Botelho,W,3x0,ADCC BR1 Trials,77,R2,2022,1.0,3.0
Lucas Protasio,Jefferson Pontes,W,2x0,ADCC BR1 Trials,77,R3,2022,1.0,2.0
Lucas Protasio,JZ Cavalcante,W,Referee Decision,ADCC BR1 Trials,77,4F,2022,0.0,
Luiz Paulo,Roberto Jimenez,L,Injury,ADCC BR2 Trials,77,SF,2022,0.0,
Luiz Paulo,Pierpaolo Chiappe,W,2x0,ADCC BR1 Trials,77,R1,2022,1.0,2.0
Luiz Paulo,Jhonny Loureiro,W,2x0,ADCC BR1 Trials,77,R3,2022,1.0,2.0
Emilio Hernandez,Alex Hodi,W,Toe hold,Chicago SMNG,67,F,2022,0.0,
Igor Feliz,James Partridge,W,11x0,No Gi Pan Am.,79,R1,2022,1.0,11.0
Igor Schneider,Francisco Cuneo,L,0x0,No Gi Pan Am.,ABS,4F,2022,1.0,0.0
Emilio Hernandez,Shoya Ishiguro,W,Kneebar,JJ Con NG,67,4F,2022,0.0,
Igor Schneider,Rodrigo Tatu,W,5x0,No Gi Pan Am.,ABS,8F,2022,1.0,5.0
Vitor Henrique Oliveira,Pablo Lavaselli,L,0x0,Brasileiro,76,SF,2022,1.0,0.0
Emilio Hernandez,Giovanni Carvalho,W,Inside heel hook,Atlanta FNGO,68,F,2022,0.0,
